right_arm,left_arm,left_leg,right_leg,left_fore_arm,right_fore_arm,waist
81.06,63.69,93.6,79.02,99.56,115.06,78.945
75.08,61.02,88.19,76.14,97.56,107.36,85.49000000000001
73.93,54.62,82.97,77.55,96.21,113.49,77.13499999999999
69.54,48.26,97.45,84.08,94.28,105.03,93.485
70.31,46.99,104.81,85.82,92.01,105.34,100.35
68.93,51.25,85.34,72.79,93.33,110.69,82.375
81.96,53.55,107.43,86.9,95.13,119.35,79.33500000000001
87.01,56.24,91.63,74.96,94.56,118.6,74.055
71.32,52.19,131.54,108.34,89.94,109.57,85.72
72.75,54.52,110.56,88.09,94.03,106.06,100.68
90.87,71.93,95.95,79.55,102.47,118.04,76.68
75.64,68.62,78.93,75.32,90.6,111.27,56.235
69.8,64.53,72.54,65.88,90.32,108.65,64.34
74.99,69.47,83.75,78.66,102.02,114.06,54.325
76.36,74.0,67.09,60.46,101.08,111.86,57.15
78.47,78.82,76.45,65.32,107.6,112.7,62.545
63.6,62.16,113.4,100.59,101.66,109.97,71.435
78.05,72.92,105.92,92.67,108.56,114.52,66.785
80.68,77.48,98.43,85.49,112.75,113.85,73.85499999999999
75.64,64.94,102.29,88.28,104.96,110.41,85.91
72.46,61.06,128.06,117.8,105.84,111.89,76.21000000000001
82.28,59.7,97.91,89.51,104.26,116.91,80.815
80.52,55.86,103.34,95.56,101.5,115.22,90.25
77.13,52.57,105.3,95.66,100.26,113.47,86.745
76.89,63.11,83.51,79.6,107.69,110.95,68.86000000000001
77.61,64.39,83.99,80.52,107.9,111.16,68.745
83.26,67.64,81.17,75.04,101.21,111.18,63.93
71.73,54.07,98.49,95.45,102.46,110.85,82.505
69.71,47.43,96.57,92.59,97.59,106.82,80.56
65.96,48.95,103.76,96.24,99.02,103.45,69.825
67.92,51.2,80.32,67.34,101.88,102.28,59.92
69.53,49.19,89.49,76.57,101.84,109.82,69.095
68.14,50.45,90.02,78.11,102.07,104.84,60.25
78.03,57.24,92.26,78.84,104.08,108.34,64.935
74.96,61.45,90.58,68.31,106.17,108.35,71.045
74.3,54.35,95.02,82.29,103.48,103.7,61.89
77.71,55.97,91.83,81.38,102.9,106.26,56.465
84.49,58.24,89.95,78.33,103.01,111.58,56.185
80.46,56.3,88.93,78.15,103.54,109.43,57.965
76.01,53.83,84.45,79.95,101.45,109.18,60.145
74.74,63.87,79.26,62.76,112.04,110.62,64.845
73.46,58.35,74.61,67.1,105.1,107.76,59.58
77.78,61.67,78.7,68.04,106.64,112.71,58.685
74.63,60.85,75.2,67.81,101.48,106.37,60.405
72.99,57.71,81.38,71.32,99.75,109.79,62.995
62.67,51.81,92.09,75.62,98.55,100.82,72.34
67.11,55.54,80.02,69.16,97.53,101.77,69.42
66.61,52.47,88.94,80.37,96.61,104.7,66.91
68.59,53.62,98.62,83.02,99.07,109.2,69.03999999999999
62.68,54.61,96.19,89.07,95.66,102.25,69.8
61.66,57.32,93.7,85.32,97.66,102.46,67.62
65.61,61.24,92.86,74.67,100.64,105.42,69.48
68.19,60.84,87.21,66.16,101.81,104.73,68.44
65.28,51.52,98.4,76.25,98.02,105.58,73.79499999999999
63.89,54.7,86.27,73.58,99.54,100.49,69.53
62.01,52.04,87.98,81.3,99.17,102.0,71.69
69.75,62.24,89.28,79.4,106.39,108.16,64.33500000000001
58.91,49.95,94.31,79.49,99.8,104.2,72.19
63.82,54.71,86.42,79.23,99.84,104.7,70.69
70.37,62.38,96.62,81.21,109.28,110.87,68.78
68.63,60.45,91.91,81.33,107.48,111.32,65.645
68.32,58.57,103.54,86.12,107.29,111.49,74.66999999999999
77.81,71.24,87.84,71.87,107.67,115.33,62.11
67.75,60.17,105.24,83.86,108.14,110.87,76.16
69.48,58.56,102.23,84.4,101.74,112.34,78.21000000000001
66.28,50.15,105.08,90.16,97.51,108.11,79.185
62.64,49.87,102.99,91.83,98.76,109.52,77.955
66.86,53.8,97.28,88.36,98.62,108.09,75.435
70.99,57.22,98.61,83.37,101.12,108.8,75.095
67.38,53.61,97.27,90.86,96.0,110.64,78.795
68.34,57.57,93.66,84.86,99.75,111.27,75.85
72.26,59.64,99.72,87.17,101.39,114.89,75.31
74.93,62.06,107.28,99.72,101.87,116.79,74.47999999999999
64.75,55.51,101.47,90.36,101.05,110.31,74.97
64.51,57.32,100.69,86.86,99.59,110.66,79.125
69.17,55.84,102.92,83.29,103.88,113.93,71.34
69.16,53.02,109.49,93.58,100.73,115.26,72.975
68.59,54.73,106.05,87.68,102.19,113.91,71.86
62.66,55.85,102.2,89.45,104.95,115.56,76.025
68.34,57.15,110.6,99.73,106.59,119.65,76.265
68.54,56.59,110.42,98.55,105.82,119.02,75.16499999999999
70.93,61.03,106.2,94.58,101.28,117.69,74.965
69.09,60.92,104.01,91.59,106.86,122.14,73.575
71.31,63.41,100.33,92.1,109.03,120.54,71.91
74.77,66.21,108.17,92.51,104.96,120.2,71.12
77.13,61.3,113.84,101.37,103.99,118.39,67.805
85.29,71.09,107.7,96.56,107.48,122.87,63.065000000000005
77.56,63.1,101.51,94.37,104.65,121.98,65.055
73.59,60.7,106.73,101.81,104.98,122.29,68.55000000000001
76.43,65.46,104.42,100.24,108.2,122.11,65.715
77.65,66.31,97.17,86.54,108.18,121.81,63.78
80.42,68.25,95.25,85.66,109.96,124.08,61.04
80.15,66.69,95.71,88.07,109.82,123.79,60.84
79.33,68.22,94.62,88.5,109.39,119.52,56.705
86.87,77.31,89.8,82.85,114.31,123.63,54.68
78.95,65.85,109.48,102.37,107.75,123.96,66.48
79.1,63.82,110.19,110.1,103.74,122.74,68.025
78.24,62.07,106.7,95.54,104.29,123.26,68.645
86.16,69.62,112.24,101.45,106.46,124.72,69.08500000000001
75.68,60.76,103.54,96.45,102.3,119.66,67.53
